age,monthly_avg_access_days,weekly_avg_access_days,weight_records,sleep_records,food_records,menstruation_records
32,5,2,1,0,5,1
24,12,5,23,24,46,2
55,7,5,9,14,47,0
40,12,4,17,12,40,1
28,11,3,8,11,2,2
36,6,3,2,11,3,1
49,12,4,8,11,16,0
30,12,4,3,11,6,2
26,12,4,10,11,10,1
18,7,3,7,6,22,1
31,7,5,15,14,9,0
28,11,3,9,11,17,2
36,10,3,7,10,0,1
32,10,5,16,9,38,0
43,10,5,9,9,33,1
37,10,5,4,9,3,5
26,8,4,6,6,2,0
49,24,6,79,154,0,1
23,11,3,14,150,16,7
19,23,5,74,110,209,5
57,21,5,110,93,306,0
27,25,6,69,126,130,7
42,22,6,2,119,0,1
49,17,4,53,118,0,2
30,15,4,1,111,0,0
33,21,6,71,112,0,2
48,25,6,188,100,318,5
36,21,5,64,93,19,2
33,22,6,20,91,59,3
34,22,6,90,88,89,0
42,22,6,169,89,264,2
26,20,5,53,86,15,4
22,20,6,92,133,259,4
48,4,2,2,34,1,1
57,9,3,25,36,73,0
31,16,5,83,74,166,5
42,23,5,71,73,162,3
37,19,5,33,69,5,3
25,18,5,3,69,42,3
52,20,5,7,66,1,2
32,19,5,4,60,32,1
44,21,6,72,62,195,4
28,21,6,58,63,69,1
21,19,6,88,58,177,2
41,14,4,6,56,1,5
27,15,5,7,53,0,4
45,18,6,1,54,0,0
27,13,5,2,38,2,1
21,13,4,33,48,44,2
33,15,5,84,45,151,2
51,18,5,4,44,1,0
45,20,5,42,41,148,2
24,19,5,10,40,64,3
29,20,5,32,41,26,0
70,20,5,40,39,8,0
29,19,5,36,38,112,3
41,14,4,17,24,1,2
46,18,6,39,35,110,0
32,11,3,6,31,7,1
39,16,5,2,29,50,3
35,11,4,11,30,0,0
23,14,5,6,29,45,2
29,9,3,7,27,19,2
43,14,5,26,28,45,2
22,12,5,12,47,76,1
47,11,5,2,21,43,1
37,17,5,21,35,52,2
33,16,5,21,61,31,2
35,5,2,3,32,4,2
26,14,4,39,29,40,3
45,9,3,14,31,23,2
42,16,5,24,31,0,2
26,14,4,6,27,1,1
40,7,2,2,30,24,2
32,15,6,29,30,2,1
26,15,6,30,30,106,6
30,12,5,10,30,7,5
24,12,5,7,29,72,2
43,15,6,27,29,20,2
41,14,5,41,27,33,2
62,14,5,24,28,103,0
32,14,5,24,28,1,2
41,8,3,3,26,8,1
30,6,3,7,11,2,1
32,12,5,3,24,10,1
21,8,4,2,24,23,2
39,12,6,22,24,81,2
46,9,4,4,25,18,1
37,9,4,17,21,29,2
27,10,5,20,20,55,6
27,8,5,9,16,30,1
28,5,3,5,4,4,1
25,8,5,13,15,16,2
59,8,5,9,15,43,0
24,6,4,7,13,23,1
40,14,4,12,12,49,1
52,11,3,2,9,0,0
54,14,4,14,12,15,1
32,8,4,11,7,5,1
33,24,6,35,179,89,8
29,25,6,2,159,0,6
31,25,6,237,136,16,6
27,22,6,73,111,111,5
57,22,6,135,138,108,1
14,23,5,102,85,285,1
39,16,4,20,8,12,0
47,26,6,207,129,374,6
55,23,6,27,124,2,0
30,17,4,6,118,18,2
52,24,6,10,117,5,1
40,12,5,34,46,3,1
36,23,6,118,231,330,8
31,19,5,68,110,232,4
28,17,4,58,97,66,1
30,25,6,106,101,332,4
34,6,3,7,11,8,1
24,18,4,55,94,128,5
25,22,6,109,94,119,5
43,20,6,80,186,248,0
43,22,6,80,90,305,5
44,22,6,170,92,297,11
44,16,5,60,87,0,4
43,22,6,108,88,253,9
38,11,3,41,7,22,5
33,21,6,80,86,252,0
25,20,6,20,81,92,2
24,16,5,62,73,6,4
27,18,6,62,72,63,2
28,17,5,54,75,70,1
27,19,4,32,72,89,3
43,24,6,70,72,214,4
37,18,5,51,52,178,2
48,19,6,19,56,2,2
39,6,2,7,17,11,0
58,12,4,3,42,2,1
51,16,6,41,48,102,2
37,15,5,34,46,87,3
21,10,4,22,45,80,1
29,15,5,65,45,7,3
24,19,5,25,41,64,2
51,20,5,54,70,1,0
48,20,5,38,40,1,1
36,17,5,13,38,9,0
31,16,5,11,36,62,3
42,13,4,8,34,4,2
48,17,5,2,32,7,2
32,17,5,14,34,25,1
39,16,5,21,34,77,2
41,24,6,174,170,676,6
60,24,6,1,158,0,0
44,26,6,3,159,46,5
28,24,6,7,157,7,6
35,15,3,2,146,3,5
21,26,6,205,155,469,8
31,10,4,5,77,28,3
39,25,6,114,154,384,8
40,22,5,66,144,1,0
33,14,3,3,110,0,4
45,24,6,51,120,138,5
17,13,3,1,129,1,1
38,15,4,1,111,14,2
33,20,6,89,106,8,1
24,20,5,106,109,201,5
37,17,4,3,114,27,5
43,7,2,23,107,37,2
30,20,5,62,110,96,3
30,8,2,29,49,25,0
35,21,5,45,104,67,6
32,21,6,82,91,82,1
25,13,4,39,90,39,2
30,9,2,3,87,6,1
35,20,6,68,84,64,2
32,21,6,73,83,77,1
31,17,5,3,79,3,1
23,13,4,11,45,10,1
28,19,6,48,77,157,4
24,17,5,2,75,2,1
46,15,3,22,65,13,4
28,23,6,10,70,223,2
48,22,6,27,69,0,4
22,19,5,20,63,163,3
23,19,5,8,61,215,0
21,19,5,37,57,45,0
31,19,5,50,59,138,3
45,20,6,57,59,191,3
42,18,6,48,56,24,3
39,17,6,51,50,41,2
42,17,6,6,51,147,2
29,16,6,11,50,79,3
29,13,5,29,48,113,2
27,7,3,2,0,9,7
34,15,5,44,48,36,3
26,14,5,26,45,50,3
30,14,5,41,47,42,0
33,14,5,36,46,24,2
58,13,4,4,23,4,0
38,14,4,11,42,34,2
46,9,4,12,21,1,1
36,5,2,5,19,1,1
20,10,5,17,20,53,1
32,10,5,20,19,60,1
30,7,5,1,0,0,0
42,8,5,16,15,5,3
32,14,4,10,12,38,1
53,9,3,2,12,4,0
29,10,3,2,9,9,1
36,9,3,7,10,10,1
44,11,3,6,11,15,1
44,5,2,3,6,1,1
33,26,6,182,187,489,8
30,21,5,2,166,17,11
48,19,5,74,167,0,0
30,22,5,96,160,119,1
38,24,6,243,144,450,5
43,21,6,128,107,226,8
39,22,6,46,94,1,6
30,13,3,13,86,1,8
45,22,6,237,83,190,7
30,18,5,21,86,4,2
37,20,6,84,83,86,4
22,19,6,45,76,82,3
22,24,6,39,71,156,4
33,17,4,39,70,88,2
30,22,6,48,66,246,4
26,21,6,44,84,9,1
37,21,6,59,62,130,0
51,21,6,40,63,216,4
31,21,6,70,62,27,4
25,19,5,55,58,53,2
33,19,5,58,56,59,1
45,17,5,80,52,174,3
28,15,5,34,50,40,2
43,17,6,50,50,13,3
25,14,5,11,48,35,5
31,16,6,1,47,0,2
28,14,5,27,44,2,1
27,14,5,13,45,43,1
18,21,6,74,44,147,2
56,12,6,23,20,67,0
46,20,5,41,40,126,3
32,19,5,39,38,128,3
52,16,5,36,32,127,1
48,16,5,4,31,16,1
47,14,5,27,29,66,0
35,13,5,25,25,75,1
29,12,5,24,24,80,2
32,12,6,24,23,83,2
30,6,3,1,18,0,2
55,10,5,12,19,25,0
19,9,4,18,31,48,2
47,8,5,13,15,53,1
26,7,4,12,16,15,1
26,9,4,3,8,1,1
21,8,4,9,7,7,1
32,5,5,3,1,1,1
28,24,5,5,0,11,19
39,27,6,229,543,1,17
49,20,5,27,0,0,2
28,21,5,299,481,381,24
50,27,6,663,395,9,8
57,18,4,69,462,17,0
50,18,5,217,78,230,0
37,10,2,49,46,133,0
49,27,6,206,600,188,28
44,27,6,467,441,33,19
32,25,6,28,61,89,2
48,27,6,498,502,1481,0
38,4,1,24,21,2,1
25,13,3,99,348,320,17
17,19,4,39,334,3,12
33,2,1,1,432,7,6
32,12,3,4,422,0,2
32,15,3,58,416,57,10
37,9,2,8,414,0,1
28,8,3,78,307,21,6
44,28,6,708,401,78,14
46,8,3,5,344,6,1
42,27,6,241,330,167,7
44,20,5,113,293,67,1
19,24,6,252,328,332,9
53,27,6,421,332,1040,0
33,19,4,30,273,42,11
46,27,6,314,490,976,0
46,27,6,305,328,246,16
52,26,6,122,260,43,1
30,25,6,7,335,33,0
63,26,6,308,314,206,0
49,18,4,39,288,46,1
52,17,5,27,0,0,0
58,26,6,279,308,396,0
42,27,6,257,304,13,11
29,18,4,91,240,147,10
48,25,6,178,282,64,15
50,27,6,284,281,1,0
53,25,6,81,270,574,0
42,25,6,335,265,352,10
30,24,6,195,247,246,10
39,24,6,91,229,22,0
20,20,6,67,239,232,9
38,27,6,437,220,715,7
31,26,6,146,217,276,5
51,21,5,5,1,2,1
25,27,6,191,190,235,6
20,21,5,103,170,163,5
39,24,6,110,171,0,5
61,19,5,63,110,33,0
42,21,6,62,108,0,4
49,19,6,7,104,27,6
36,12,3,23,37,25,1
49,23,5,96,96,261,2
46,20,5,82,18,2,5
36,24,6,64,97,201,5
20,24,6,75,98,278,6
29,23,6,181,94,335,4
28,22,6,20,90,39,2
54,18,4,6,74,10,1
36,25,6,70,74,1,5
39,22,6,45,72,70,6
41,18,5,7,60,0,2
31,20,6,9,60,0,0
34,21,6,41,64,41,0
33,18,6,84,53,53,3
29,17,5,67,58,69,2
31,17,5,35,53,112,0
45,14,5,27,39,0,1
37,16,5,53,53,49,1
27,16,5,28,52,25,0
24,14,5,7,45,3,1
42,20,5,2,40,135,2
33,19,5,29,38,32,2
46,19,5,19,38,1,1
49,18,5,31,33,21,9
50,17,5,21,34,18,1
57,14,4,14,34,76,0
20,17,5,21,34,84,3
26,11,3,3,32,0,1
33,15,5,24,31,108,2
36,16,5,39,31,113,2
33,10,3,23,31,18,2
27,15,6,7,30,26,2
25,13,5,7,30,2,2
47,15,6,40,30,101,3
32,15,6,28,29,27,0
25,15,6,10,29,0,0
31,12,5,12,27,1,1
44,14,5,20,25,65,2
33,13,5,23,26,23,3
35,12,4,17,27,15,1
47,13,5,2,27,0,1
43,13,5,40,27,75,2
43,13,5,21,25,12,1
37,12,5,24,24,9,2
53,12,5,27,24,6,0
29,11,5,24,21,17,1
55,28,6,1257,867,2283,0
39,18,5,96,126,61,6
45,24,5,134,421,111,27
23,5,3,17,15,28,3
46,23,5,445,346,38,23
38,25,6,301,304,298,0
27,27,6,341,533,1356,1
17,9,3,6,10,3,6
46,28,6,454,459,95,6
46,22,5,320,409,182,18
51,25,5,205,363,207,1
50,23,5,28,415,3,5
49,17,4,82,359,5,19
40,21,5,212,403,63,8
38,29,6,385,406,454,16
29,15,4,5,232,28,2
31,27,6,106,105,2,9
34,23,5,105,384,85,1
40,17,4,127,380,74,8
40,22,5,197,370,152,0
45,28,6,408,364,1201,1
54,17,4,11,358,4,1
32,12,5,30,135,66,14
46,15,4,134,338,4,0
44,11,3,29,134,30,0
50,11,3,14,263,3,0
44,24,6,61,341,425,15
48,19,4,8,254,30,13
56,26,6,12,322,585,0
42,15,4,127,209,1,13
44,26,6,313,322,138,16
59,24,6,68,303,6,0
53,16,4,75,312,62,0
38,23,5,172,341,123,0
31,27,6,236,300,256,17
21,24,5,177,289,334,4
43,8,3,42,304,13,4
39,14,4,11,0,31,6
52,28,6,274,283,1064,0
56,25,6,216,264,0,0
59,23,6,168,212,150,0
34,22,5,77,206,21,6
19,24,6,203,198,667,7
50,13,3,19,189,24,4
42,26,6,179,181,334,8
44,25,6,179,177,5,9
30,24,6,145,148,240,3
30,16,5,73,157,5,3
36,18,5,3,118,26,1
25,23,6,195,146,129,4
31,12,5,18,37,0,2
36,25,6,48,243,120,10
33,13,3,20,101,0,2
44,25,6,3,209,42,8
31,23,6,100,199,129,1
60,24,6,243,170,479,0
19,26,6,34,162,115,2
28,24,6,99,148,392,6
28,19,5,47,146,16,0
51,14,4,7,101,65,1
51,14,4,25,134,44,0
39,6,2,1,20,7,6
54,24,6,2,125,3,0
22,21,6,107,111,105,4
46,17,5,13,100,39,1
34,22,6,35,109,3,3
21,25,6,86,100,11,4
52,24,6,84,95,0,0
53,23,6,85,94,164,1
23,22,6,79,87,137,5
43,23,6,168,91,351,10
54,19,6,11,70,52,1
41,17,5,25,78,5,0
33,15,5,62,73,61,3
39,25,6,67,75,220,0
53,24,6,90,73,261,0
34,23,5,65,73,73,1
47,21,5,3,69,102,5
37,24,6,82,74,258,3
44,22,6,66,67,0,2
39,17,5,18,50,66,0
23,19,6,85,58,195,3
27,18,6,50,56,123,2
36,12,4,12,55,28,2
24,18,6,55,54,26,3
28,16,6,48,48,130,2
33,15,5,46,48,46,2
39,15,5,2,45,0,3
60,10,3,3,38,0,0
37,15,5,23,45,36,0
50,15,5,1,45,0,1
37,20,5,4,44,3,2
32,13,3,1,43,0,1
33,21,6,51,43,105,4
42,17,4,31,38,0,2
29,18,6,29,35,31,1
31,18,6,4,35,127,2
35,17,5,3,34,51,2
50,16,5,5,31,0,0
56,22,6,43,66,86,2
39,23,6,56,62,151,4
18,20,5,72,36,210,3
29,15,4,7,67,6,0
56,16,4,10,63,76,0
38,17,5,11,63,40,2
34,19,6,64,58,116,3
26,16,5,19,54,44,3
29,19,6,35,57,63,3
44,17,5,2,0,1,1
46,12,4,24,48,10,1
35,17,6,27,50,107,2
30,15,5,43,46,55,1
32,14,5,34,45,27,2
22,22,6,45,44,134,2
26,17,5,7,44,0,1
24,18,6,19,42,99,2
25,19,5,37,42,94,3
25,16,4,21,32,3,2
26,17,5,27,39,66,2
32,19,5,26,38,15,2
28,19,6,28,37,122,3
26,18,6,10,36,11,8
31,16,5,26,36,41,1
22,17,5,29,34,68,2
28,16,5,46,32,79,2
48,16,5,31,31,113,2
32,16,5,26,36,0,4
39,8,2,3,32,1,1
23,15,6,20,30,41,2
49,15,6,16,30,53,2
42,15,6,41,31,102,3
41,14,5,29,28,79,0
40,8,3,25,22,27,2
39,13,5,34,26,104,3
25,11,5,24,23,51,2
29,11,5,19,22,44,1
44,8,4,12,22,19,2
47,8,5,24,16,45,0
22,10,5,11,19,28,1
37,8,4,4,15,0,2
24,6,4,5,16,13,2
22,6,4,8,15,6,2
30,12,4,14,11,31,1
35,11,3,2,0,1,1
31,7,3,2,6,7,2
39,24,6,214,232,214,1
43,23,5,1,0,0,0
33,24,6,145,199,161,6
40,23,6,176,202,276,3
53,24,6,95,197,44,0
30,26,6,42,181,221,2
54,2,1,1,115,0,0
48,17,5,1,1,1,6
47,16,4,63,80,168,8
33,26,6,196,113,127,5
40,13,4,43,67,50,3
21,22,6,116,149,68,7
15,6,3,2,104,0,3
69,15,4,5,92,1,0
33,14,4,1,0,0,0
33,22,6,88,112,46,7
23,18,5,3,110,9,2
25,13,4,31,72,29,1
29,21,6,98,102,103,0
45,18,5,37,107,6,3
15,19,5,104,106,240,5
30,15,4,17,106,120,5
38,20,6,100,107,190,5
59,24,6,96,98,3,0
35,24,6,278,213,234,5
19,22,6,4,97,259,4
43,22,6,85,91,236,4
64,22,6,122,107,227,0
23,6,4,6,34,22,3
21,20,6,113,98,145,4
27,21,6,57,83,160,3
31,19,6,83,78,247,2
22,19,6,76,76,143,2
24,14,4,1,44,0,3
43,23,6,125,69,0,4
29,22,6,6,67,9,3
48,21,6,65,64,221,3
23,18,5,45,54,45,3
46,15,5,47,43,86,3
32,20,6,49,59,176,1
40,16,5,2,50,0,1
29,8,3,15,35,3,1
21,15,5,35,45,26,0
42,22,6,43,44,40,2
40,16,4,1,43,0,0
29,18,5,33,37,36,1
47,17,5,20,34,1,1
47,17,5,34,33,37,1
29,15,5,33,32,75,1
30,18,4,15,228,1,1
42,25,6,135,68,0,8
44,13,3,32,241,49,4
42,16,4,52,150,36,9
41,11,3,18,142,153,6
31,26,6,232,232,70,4
19,7,2,9,225,23,7
46,7,2,10,212,133,0
34,15,4,10,81,4,1
51,15,3,32,155,86,0
50,13,3,4,186,9,0
40,11,5,12,45,1,2
30,25,6,169,178,170,7
28,24,6,167,169,453,1
25,16,4,84,132,82,1
28,24,6,122,159,231,3
31,18,5,26,91,36,0
59,13,5,39,49,4,0
26,24,6,103,124,249,4
36,23,6,103,107,88,1
27,19,5,4,101,80,2
30,21,6,43,113,104,5
36,22,6,100,109,100,4
28,21,6,34,108,78,8
36,24,6,88,94,267,4
24,24,6,115,95,88,5
27,23,6,46,94,373,3
32,22,6,81,90,190,4
69,21,6,78,83,24,0
22,13,4,2,27,39,4
40,20,6,85,80,204,4
40,19,6,67,79,97,5
34,15,5,27,61,22,1
58,24,6,61,73,7,0
34,24,6,69,68,226,4
47,23,6,4,71,0,4
27,17,4,7,70,9,0
38,20,5,4,58,7,2
32,20,6,8,61,3,0
45,21,6,79,63,188,0
47,17,5,36,39,71,0
23,9,3,10,34,30,1
52,21,6,75,63,91,0
26,10,3,6,55,23,3
39,18,6,59,54,171,3
26,17,5,11,50,6,2
38,17,6,49,48,44,1
24,13,5,24,41,37,2
27,22,6,30,44,35,1
46,26,6,226,230,506,11
27,24,6,144,204,122,6
52,26,6,209,212,754,2
33,19,5,9,200,11,1
26,22,6,139,196,98,1
20,11,3,38,162,51,8
36,20,5,137,171,149,9
32,15,4,68,160,65,1
41,15,4,42,127,15,6
33,22,5,103,102,23,0
31,24,6,103,124,232,6
42,21,5,98,83,86,1
49,18,5,44,112,39,1
48,13,4,35,44,30,3
55,20,5,114,96,150,0
24,23,6,78,97,212,4
29,24,6,83,97,253,4
31,23,6,80,93,173,4
36,16,6,11,58,0,7
28,23,6,87,94,13,3
26,16,5,58,50,54,0
48,20,5,60,88,96,4
49,19,5,25,60,167,0
24,17,5,6,82,49,3
44,19,6,56,80,37,3
29,18,6,111,81,56,3
40,19,6,75,77,114,1
52,19,6,78,76,211,3
24,18,6,74,75,79,1
24,22,6,65,64,156,3
32,24,6,58,72,42,9
48,10,2,3,67,1,3
29,15,4,16,64,13,1
47,9,4,24,25,0,2
40,21,6,57,67,151,0
38,19,6,56,57,171,3
36,19,6,93,56,188,3
39,17,6,67,116,41,2
31,15,5,38,37,45,2
32,14,5,52,41,44,1
42,13,3,10,38,73,3
28,19,5,44,40,20,8
28,14,4,12,37,10,2
51,15,5,1,32,0,1
62,15,5,4,30,0,0
58,12,4,18,31,0,0
45,15,5,24,31,93,3
31,16,5,29,30,105,3
32,15,6,13,30,16,2
22,7,3,9,18,24,1
26,3,1,2,15,2,1
41,6,4,5,15,20,1
28,6,2,5,6,5,1
21,7,3,2,8,2,1
29,9,4,4,6,5,0
22,4,2,1,3,6,1
35,7,3,6,6,1,1
37,10,2,43,383,44,12
34,7,2,15,177,10,1
46,7,2,9,399,0,3
33,24,6,570,628,613,2
55,11,3,126,303,283,10
45,3,1,12,26,0,6
28,11,3,5,75,0,2
41,11,3,15,210,8,9
31,25,6,149,502,82,18
44,8,2,8,480,4,0
53,21,5,150,502,27,16
56,22,5,452,498,0,0
29,8,3,50,46,138,3
28,20,5,121,155,195,1
41,26,6,405,430,504,11
39,28,6,457,458,522,6
54,28,6,390,431,0,4
35,28,6,429,429,510,16
36,21,5,85,337,204,12
36,21,5,113,410,76,16
34,24,6,189,113,0,15
54,27,6,351,390,10,0
49,21,5,24,348,306,12
33,27,6,357,359,376,13
20,24,6,321,344,418,12
40,23,5,216,299,213,0
45,18,4,141,281,53,1
54,8,2,27,196,0,0
42,24,6,387,296,675,3
27,6,2,2,183,7,0
44,26,6,121,320,193,9
20,13,3,4,356,18,1
39,20,5,72,278,204,8
34,18,4,211,400,223,12
44,20,4,122,286,150,13
50,28,6,293,309,898,14
33,25,6,259,307,339,1
52,25,6,58,305,3,1
37,27,6,305,301,570,12
27,21,5,101,237,3,5
38,26,6,27,293,68,19
43,28,6,229,286,398,4
39,24,6,47,246,54,1
43,8,2,6,183,4,1
36,27,6,159,189,510,6
51,19,4,6,105,1,0
52,8,2,2,112,6,0
28,12,3,13,72,20,5
39,23,6,38,120,22,5
42,21,6,35,42,23,3
30,21,6,45,41,135,1
26,11,3,7,21,5,1
29,20,5,4,39,13,2
35,19,6,4,37,0,2
37,14,4,10,33,9,0
40,15,5,22,32,97,6
43,15,5,11,32,0,2
33,16,5,33,31,102,2
29,16,5,48,31,105,2
25,15,6,20,29,11,3
17,8,3,7,28,4,1
59,14,5,30,28,85,0
41,14,5,24,27,85,2
43,14,5,18,26,0,1
38,13,5,11,26,29,2
22,13,5,26,26,25,1
47,12,5,19,28,51,0
29,13,5,23,25,1,1
48,10,5,11,17,33,1
29,7,3,5,17,9,2
45,7,3,5,5,3,0
32,10,5,21,19,18,2
17,10,5,9,20,58,1
43,9,4,16,17,0,2
22,7,5,16,14,6,3
35,7,4,3,14,2,1
24,14,4,12,13,50,0
30,9,3,5,8,3,1
29,11,3,8,9,32,1
27,5,5,2,5,0,1
30,9,4,7,8,23,4
27,17,6,38,51,48,3
29,16,6,50,48,102,3
28,16,6,37,52,109,6
46,11,4,5,58,2,1
22,15,5,21,42,27,2
32,19,5,33,37,145,7
49,16,5,32,31,27,2
25,14,4,24,30,24,3
38,16,5,47,33,13,3
47,14,4,13,34,57,2
59,15,6,13,0,0,0
55,14,5,27,28,13,1
48,7,3,3,22,3,1
52,11,4,13,25,37,0
32,5,2,3,23,0,1
32,11,5,24,22,23,1
54,8,5,18,19,22,1
34,7,5,8,14,44,2
37,7,5,10,14,37,2
34,13,4,10,14,9,1
39,14,4,14,14,40,7
23,11,3,14,13,34,1
49,5,2,1,0,0,0
45,23,5,57,152,24,7
40,26,6,161,160,397,0
31,24,6,149,144,509,3
55,22,6,32,135,200,0
37,16,4,14,124,4,4
31,17,4,72,98,71,1
27,24,6,116,122,175,3
36,23,6,1,120,0,2
44,21,5,32,106,2,6
40,14,5,73,57,22,4
32,22,6,74,112,2,4
37,16,4,47,90,49,1
19,11,3,60,104,1,4
49,26,6,3,96,5,4
57,10,3,48,51,148,0
50,24,6,87,94,252,4
42,24,6,98,102,150,3
38,21,5,83,100,24,3
26,15,4,19,98,19,1
27,4,2,3,94,10,1
32,19,6,89,76,80,3
39,24,6,73,74,245,4
43,24,6,51,73,120,4
47,16,4,2,2,0,0
28,23,6,87,68,169,7
33,22,6,48,64,108,1
38,21,6,65,65,174,3
61,20,6,2,59,2,0
45,20,6,36,60,156,3
26,17,5,23,56,43,1
42,19,6,4,57,1,2
36,17,5,14,56,19,3
31,13,4,38,42,106,2
43,18,6,55,55,151,2
48,18,6,83,54,175,3
27,20,5,42,41,39,1
22,19,5,27,38,3,2
44,20,5,48,41,62,2
35,18,6,23,37,35,3
28,17,5,32,34,121,0
32,16,5,15,34,53,2
26,17,5,18,33,36,1
24,12,4,14,32,30,2
48,16,5,26,32,69,3
38,16,5,38,31,122,3
22,16,5,12,30,8,0
40,13,4,25,31,36,2
47,14,5,3,30,34,2
56,13,6,26,28,0,0
49,23,6,89,93,24,1
18,22,5,54,94,271,5
37,21,6,78,92,85,4
48,4,2,2,17,0,2
32,11,3,31,22,19,2
33,13,3,25,84,21,2
44,22,6,65,88,31,3
34,12,3,18,56,34,1
35,13,5,72,54,196,2
30,19,6,66,78,172,6
31,18,6,60,76,71,2
33,23,5,48,72,6,2
30,17,4,6,71,3,2
29,23,6,70,69,136,2
28,20,5,54,56,124,3
46,15,5,4,62,40,2
35,20,6,61,59,202,3
50,18,6,18,0,0,3
44,16,5,6,51,6,2
37,15,6,7,47,153,0
32,15,5,30,49,12,1
33,16,6,79,48,185,8
30,6,2,5,44,0,8
22,21,6,42,42,42,1
51,21,6,30,41,120,0
37,6,2,5,41,0,1
34,21,6,47,40,127,2
30,19,5,40,38,129,1
41,18,6,31,35,71,2
46,16,5,28,32,89,2
50,15,6,1,27,2,1
28,14,5,1,29,0,1
32,13,5,35,26,91,1
33,13,5,31,26,103,3
30,10,4,13,26,28,2
32,12,5,25,26,10,2
35,13,5,28,25,79,0
29,12,5,21,23,23,0
55,12,5,16,24,20,1
25,12,5,22,24,80,2
40,12,6,23,23,0,3
48,7,3,6,20,4,1
52,10,5,23,19,64,1
23,6,4,1,16,1,1
27,13,4,13,13,29,2
25,12,4,5,12,14,1
26,11,3,2,10,11,1
28,8,2,3,11,4,2
38,7,3,5,8,3,1
49,14,4,16,0,0,3
21,14,5,13,29,72,2
35,14,5,28,28,100,2
31,14,5,30,27,101,1
46,14,5,2,19,0,0
41,7,2,7,26,9,2
27,12,5,11,25,3,2
22,13,5,26,27,24,1
47,13,5,14,25,4,2
28,8,3,10,25,26,4
36,10,4,9,25,7,1
50,12,4,1,52,0,0
27,12,5,24,24,73,1
24,8,3,2,24,1,1
40,12,4,25,24,71,0
41,9,4,10,18,1,2
51,12,6,24,23,85,1
53,12,6,24,24,68,1
16,7,5,4,19,12,2
27,7,3,5,15,32,1
36,9,4,34,20,45,0
29,8,5,8,16,5,1
30,6,4,11,16,6,1
24,14,4,14,13,41,1
21,8,4,9,7,21,4
19,7,3,5,7,20,1
37,23,5,173,210,277,9
28,15,4,130,152,142,1
21,24,6,17,195,55,0
22,24,6,195,197,276,3
52,19,4,64,126,0,3
41,23,6,51,182,31,7
27,25,6,82,176,276,13
53,19,5,5,160,25,1
33,20,5,26,169,33,4
51,26,6,5,164,165,5
31,22,5,106,150,103,4
28,16,5,65,135,190,6
38,25,6,82,280,495,6
36,23,6,87,137,391,8
64,24,6,61,134,18,0
47,12,3,30,114,50,4
48,21,6,1,1,0,1
54,23,6,65,98,1,0
26,19,5,2,95,3,4
49,23,6,154,93,151,4
47,21,6,58,63,47,5
33,21,6,44,87,96,1
35,20,6,3,0,0,0
29,18,6,43,74,217,0
25,25,6,55,75,60,1
54,24,6,67,69,243,0
23,24,6,67,75,131,0
27,20,5,1,72,0,3
43,21,5,16,65,176,3
30,22,6,65,66,190,1
34,13,3,2,40,3,1
27,19,5,40,62,10,2
47,8,2,17,59,50,0
39,19,5,80,56,92,2
44,19,6,59,58,157,3
31,19,6,54,57,1,3
33,5,2,7,47,4,0
31,15,5,39,48,1,1
29,13,5,9,45,3,3
41,15,5,40,45,35,2
32,5,2,3,35,0,1
52,21,6,42,41,124,1
39,19,5,35,38,58,0
40,18,6,37,36,102,3
17,15,6,32,30,105,3
31,12,5,6,29,53,2
34,7,3,9,5,4,1
43,14,5,21,30,87,2
31,15,6,40,29,92,5
41,22,6,36,44,92,0
42,22,6,3,43,3,2
34,20,5,7,16,2,0
28,20,5,29,87,5,3
34,21,6,2,41,2,3
52,18,5,38,37,139,2
40,19,6,40,37,126,3
35,19,6,35,37,89,2
27,16,5,51,32,93,0
26,7,3,1,0,0,0
55,12,4,44,32,19,0
47,15,5,9,31,78,1
33,16,5,30,31,101,0
32,15,6,27,30,37,1
30,12,5,1,30,4,2
28,14,5,53,27,94,2
29,5,2,1,20,0,0
25,12,5,34,25,19,2
28,12,5,24,25,84,2
20,12,5,14,24,57,7
33,12,5,11,24,87,2
57,9,3,19,24,74,0
24,9,4,12,18,18,1
30,9,4,24,18,55,2
34,6,4,5,16,4,1
41,6,4,8,14,24,2
32,10,3,4,11,0,0
51,14,4,19,13,41,0
41,12,4,11,13,31,1
46,14,5,42,43,52,3
35,14,5,17,27,99,2
23,12,5,18,26,20,1
17,10,4,10,20,10,1
41,12,5,2,24,0,2
40,12,6,29,23,95,2
38,5,2,5,7,5,2
33,12,6,20,23,1,2
32,8,4,10,22,47,0
35,11,5,19,18,65,1
27,8,5,15,16,60,1
38,7,5,2,14,4,1
28,6,4,17,14,13,0
32,3,1,1,8,1,1
28,13,4,18,12,39,0
28,12,4,19,12,40,2
42,6,2,2,11,1,1
25,11,3,3,10,25,1
48,6,3,2,5,16,1
56,6,3,4,5,12,1
30,16,5,27,30,96,2
24,16,5,30,29,45,2
31,8,3,5,30,6,2
24,15,6,33,30,100,2
51,14,5,50,38,101,0
40,14,5,13,30,78,2
28,14,5,54,45,102,2
30,14,5,26,28,67,2
25,11,4,5,25,36,6
36,13,5,28,27,93,2
50,13,5,26,27,74,2
41,13,5,25,29,77,0
31,12,5,5,23,2,1
39,5,2,4,24,2,1
60,7,2,1,24,0,0
41,11,5,19,21,72,2
